"","time_ak","full_O2","full_saturation_O2","full_chla","full_temperature","full_salinity","full_doy","approxPAR","time_gmt","air_tempC","bat_volt","bar_mbar","sw_rad_down","rel_humid","eg_tem_cal","wind_dir","wind_speed","wind_speed_U","wind_speed_V","compass","depth","lat","lon","doy.x","doy_frac","wind_uhat","wind_vhat","atm_pres_PA","ES","par_w_presPA","par_w_pres_mbar","wind_u","wind_v","ur","vr","Ur","zu","zt","zq","cp_wave","sigH_wave","zref_u","zref_t","zref_q","ts_ref_depth","adj_atmos_sw_up_all_surface_1h","adj_atmos_sw_down_all_surface_1h","adj_atmos_lw_up_all_surface_1h","adj_atmos_lw_down_all_surface_1h","adj_atmos_sw_up_clr_surface_1h","adj_atmos_sw_down_clr_surface_1h","adj_atmos_lw_up_clr_surface_1h","adj_atmos_lw_down_clr_surface_1h","adj_toa_par_down_all_1h","adj_sfc_par_direct_all_1h","adj_sfc_par_diff_all_1h","cer_lon360","cer_lat","time","ceresID","time_gmt_ceres","time_ak_initial","lon180","prcp_mm_hr_int","cb_mean_tempC_int","t","kz","N","h","do2_dz_at_MLD_smoothed_boosted","doy.y","fmlb_term_mumol_per_kg_per_second","h_smooth_meters","iz"
"278",2018-05-13 04:00:00,334.096163581313,92.936565603942,0.705727268246014,3.92329939626733,32.0404243518719,133,0,2018-05-13 13:00:00,3.5,12,1014.1,0,86,2,216.68361,5.1,3.0467186,4.089927,248,3,56.8637,164.0655,133,133.208333333333,0.597395767015448,0.801946567766222,101410,7.85239122197014,675.305645089432,6.75305645089432,3.04671841177879,4.08992749560773,3.04671841177879,4.08992749560773,5.1,3,3,3,NA,NA,10,10,10,5,0,0,335.425003051758,319.787506103516,0,0,333.800003051758,247.0625,0,0,0,196,56.5,6647.52099609375,1.5,2018-05-13 12:30:14,2018-05-13 04:30:14,-164,0.0208333333333333,3.8,NA,NA,0.00154668963768713,NA,0.0854418579025659,133,2.43e-05,44.55609292,600
"279",2018-05-13 05:00:00,334.17473316924,92.9305440634591,0.67947644093874,3.91128584593848,32.0394187502995,133,0,2018-05-13 14:00:00,3.7,12,1014,0,86,2,221.68361,5.4,3.5910907,4.0328736,240,3,56.8637,164.0655,133,133.25,0.665016744520841,0.746828447173045,101400,7.96425291357624,684.925750567557,6.84925750567557,3.59109042041254,4.03287361473445,3.59109042041254,4.03287361473445,5.4,3,3,3,NA,NA,10,10,10,5,0,0,335.262496948242,312.262496948242,0,0,333.787490844727,246.362495422363,0,0,0,196,56.5,6647.5625,1.5,2018-05-13 13:30:00,2018-05-13 05:30:00,-164,0.0208333333333333,3.8,NA,NA,0.00154668963768713,NA,0.0854418579025659,133,2.65e-05,43.15521569,600
"280",2018-05-13 06:00:00,334.253302757166,92.9245225229762,0.653225613631467,3.89927229560962,32.0384131487271,133,0,2018-05-13 15:00:00,3.4,12,1014,4,87,2,237.68361,3.6,3.0423923,1.9245387,258,3,56.8637,164.0655,133,133.291666666667,0.845108942093178,0.534594122670789,101400,7.79699112347848,678.338227742628,6.78338227742628,3.04239219153544,1.92453884161484,3.04239219153544,1.92453884161484,3.6,3,3,3,NA,NA,10,10,10,5,0,0,335.050003051758,302.612503051758,0,0,333.799987792969,245.875,0,0,0,196,56.5,6647.60400390625,1.5,2018-05-13 14:29:45,2018-05-13 06:29:45,-164,0.0208333333333333,3.8,NA,NA,0.00154668963768713,NA,0.0854418579025659,133,2.84e-05,41.62904405,600
"281",2018-05-13 07:00:00,334.308050213057,92.9092306736203,0.641504667902015,3.88582566606355,32.0383812281853,133,7.8604,2018-05-13 16:00:00,3.7,12,1014,51,88,2,229.68361,4.6,3.5074232,2.9762363,258,3,56.8637,164.0655,133,133.333333333333,0.762483278155723,0.647007921537984,101400,7.96425291357624,700.854256394709,7.00854256394709,3.50742307951633,2.97623643907473,3.50742307951633,2.97623643907473,4.6,3,3,3,NA,NA,10,10,10,5,1.12499997019768,20.6374998092651,335.225006103516,309.362503051758,5.125,38.6999988555908,333.799987792969,245.675003051758,34.4249992370605,0.0125000001862645,8.83750009536743,196,56.5,6647.64599609375,1.5,2018-05-13 15:30:14,2018-05-13 07:30:14,-164,0.0208333333333333,3.8,NA,NA,0.00154668963768713,NA,0.0854418579025659,133,2.99e-05,39.99275442,600
"282",2018-05-13 08:00:00,334.362797668947,92.8939388242645,0.629783722172564,3.87237903651749,32.0383493076435,133,100.2201,2018-05-13 17:00:00,4.6,12,1014.4,274,85,3,224.68361,4.1,2.8830845,2.9151025,218,3,56.8637,164.0655,133,133.375,0.703191343117083,0.711000657499831,101440,8.48554177028436,721.27105047417,7.2127105047417,2.88308450678004,2.91510269574931,2.88308450678004,2.91510269574931,4.1,3,3,3,NA,NA,10,10,10,5,6.32499980926514,92.7874984741211,335.024993896484,298.699996948242,25.6125001907349,152.974998474121,333.837509155273,245.425003051758,92.7374992370605,2.34999996423721,37.7999992370605,196,56.5,6647.6875,1.5,2018-05-13 16:30:00,2018-05-13 08:30:00,-164,0.0208333333333333,3.8,NA,NA,0.00154668963768713,NA,0.0854418579025659,133,3.09e-05,38.26465986,600
"283",2018-05-13 09:00:00,334.518259001964,92.9463546845016,0.598651767207938,3.87645185342358,32.0383076894389,133,538.4374,2018-05-13 18:00:00,4.4,12,1014.5,275,85,4,218.68361,3.9,2.4375758,3.044376,199,3,56.8637,164.0655,133,133.416666666667,0.625019381252615,0.780609231983967,101450,8.36712433463925,711.205568444336,7.11205568444336,2.4375755868852,3.04437600473747,2.4375755868852,3.04437600473747,3.9,3,3,3,NA,NA,10,10,10,5,10.7000002861023,188.362495422363,335.125,302.987503051758,36.2999992370605,299.300003051758,333.850006103516,245.3125,153.199996948242,6.31249976158142,77.7375030517578,196,56.5,6647.72900390625,1.5,2018-05-13 17:29:45,2018-05-13 09:29:45,-164,0.0208333333333333,3.8,NA,NA,0.00154668963768713,NA,0.0854418579025659,133,3.15e-05,36.46573083,600
"284",2018-05-13 10:00:00,334.673720334981,92.9987705447386,0.567519812243312,3.88052467032967,32.0382660712343,133,540.4025,2018-05-13 19:00:00,4.7,12,1014.5,594,84,4,226.68361,3.7,2.6920333,2.538298,193,3,56.8637,164.0655,133,133.458333333333,0.727576543052342,0.686026511149536,101450,8.54531265331026,717.806262878062,7.17806262878062,2.69203320929366,2.53829809125328,2.69203320929366,2.53829809125328,3.7,3,3,3,NA,NA,10,10,10,5,17.0875000953674,301.775009155273,335.1875,304.824996948242,35.3000011444092,449.25,333.862503051758,245.400001525879,211.212493896484,4.71249985694885,131.737499237061,196,56.5,6647.77099609375,1.5,2018-05-13 18:30:14,2018-05-13 10:30:14,-164,0.0208333333333333,3.8,NA,NA,0.00154668963768713,NA,0.0854418579025659,133,3.16e-05,34.61914557,600
"285",2018-05-13 11:00:00,334.749860747207,93.0884993341433,0.639759066348715,3.91057064689903,32.038789614402,133,1167.2694,2018-05-13 20:00:00,5.1,12,1014.6,445,82,5,264.68362,2.7,2.6883852,0.25016952,228,3,56.8637,164.0655,133,133.5,0.995698250135493,0.0926552463550606,101460,8.78819272257533,720.631803251177,7.20631803251177,2.68838527536583,0.250169165158664,2.68838527536583,0.250169165158664,2.7,3,3,3,NA,NA,10,10,10,5,20.4750003814697,362.574996948242,335.224990844727,305.699996948242,31.4750003814697,585.6875,333.875,245.287498474121,262.824996948242,25.0000007152557,138.537502288818,196,56.5,6647.8125,1.5,2018-05-13 19:30:00,2018-05-13 11:30:00,-164,0.0208333333333333,3.8,NA,NA,0.00154668963768713,NA,0.0854418579025659,133,3.11e-05,32.74973186,600
"286",2018-05-13 12:00:00,334.826001159432,93.178228123548,0.711998320454117,3.94061662346839,32.0393131575696,133,874.4695,2018-05-13 21:00:00,5.3,12,1014.6,646,78,5,255.68361,2.4,2.325468,0.59346277,230,3,56.8637,164.0655,133,133.541666666667,0.968945035355259,0.247276198734119,101460,8.91194025295488,695.13133973048,6.9513133973048,2.32546808485262,0.593462876961886,2.32546808485262,0.593462876961886,2.4,3,3,3,NA,NA,10,10,10,5,25.9875001907349,466.662506103516,335.1875,305.262496948242,29.0625,699.162475585938,333.862503051758,245.175003051758,304.524993896484,39.0250015258789,171.550003051758,196,56.5,6647.85400390625,1.5,2018-05-13 20:29:45,2018-05-13 12:29:45,-164,0.0208333333333333,3.8,NA,NA,0.00154668963768713,NA,0.0854418579025659,133,3.01e-05,30.88332379,600
"287",2018-05-13 13:00:00,335.075988538627,93.3748739745104,0.617438720712869,3.99647434877586,32.0394970411003,133,1269.4546,2018-05-13 22:00:00,4.7,12,1015.2,566,80,5,295.68362,4.3,3.8751643,-1.8636258,248,3,56.8637,164.0655,133,133.583333333333,0.901200961095485,-0.433401462527037,101520,8.54531265331026,683.625012264821,6.83625012264821,3.87516413271058,-1.86362628886626,3.87516413271058,-1.86362628886626,4.3,3,3,3,NA,NA,10,10,10,5,32.0250005722046,568.412506103516,335.3125,309.462509155273,28.0500001907349,777.299987792969,333.862503051758,245.137504577637,333.474990844727,26.6124995946884,230.975006103516,196,56.5,6647.89599609375,1.5,2018-05-13 21:30:14,2018-05-13 13:30:14,-164,0.0208333333333333,3.8,NA,NA,0.00154668963768713,NA,0.0854418579025659,133,2.87e-05,29.04618467,600
"288",2018-05-13 14:00:00,335.325975917822,93.5715198254728,0.522879120971621,4.05233207408332,32.0396809246309,133,1112.2466,2018-05-13 23:00:00,4.5,12,1014.7,593,78,5,300.68362,4.7,4.0419917,-2.3983958,256,3,56.8637,164.0655,133,133.625,0.859998192984042,-0.510297078243823,101470,8.42614635584088,657.239415755588,6.57239415755588,4.041991507025,-2.39839626774597,4.041991507025,-2.39839626774597,4.7,3,3,3,NA,NA,10,10,10,5,27.5250005722046,576.262481689453,335.1875,300.675003051758,27.6875,818.25,333.924987792969,245.037498474121,347.712493896484,95.8750038146973,163.150001525879,196,56.5,6647.9375,1.5,2018-05-13 22:30:00,2018-05-13 14:30:00,-164,0.0208333333333333,3.8,NA,NA,0.00154668963768713,NA,0.0854418579025659,133,2.69e-05,27.26426771,600
"289",2018-05-13 15:00:00,335.090499229118,93.8176629359752,0.451361355357605,4.19019424216987,32.0369375777001,133,1165.3043,2018-05-14 00:00:00,4.2,12,1014.8,723,76,4,292.68362,5.8,5.351361,-2.2367246,231,3,56.8637,164.0655,133,133.666666666667,0.922648376477601,-0.385642286819335,101480,8.25019221947986,627.01460868047,6.2701460868047,5.35136058357009,-2.23672526355214,5.35136058357009,-2.23672526355214,5.8,3,3,3,NA,NA,10,10,10,5,32.1499996185303,563.5,335.449996948242,312.149993896484,27.5124998092651,816.799987792969,333.949996948242,244.962501525879,346.274993896484,46.6749982833862,207.912498474121,196,56.5,6647.97900390625,1.5,2018-05-13 23:29:45,2018-05-13 15:29:45,-164,0.0208333333333333,3.8,NA,NA,0.00154668963768713,NA,0.0854418579025659,133,2.47e-05,25.56249359,600
"290",2018-05-13 16:00:00,334.855022540414,94.0638060464777,0.37984358974359,4.32805641025641,32.0341942307692,133,1420.7673,2018-05-14 01:00:00,4.1,12,1014.9,760,77,4,295.68362,5.5,4.9566054,-2.3837073,329,3,56.8637,164.0655,133,133.708333333333,0.901200961095485,-0.433401462527037,101490,8.19227802361003,630.805407817972,6.30805407817972,4.95660528602517,-2.3837080438987,4.95660528602517,-2.3837080438987,5.5,3,3,3,NA,NA,10,10,10,5,24.8000001907349,463.262496948242,335.325012207031,306.524993896484,27.7749996185303,771.837524414062,333.949996948242,245.099998474121,329.112503051758,94.7000007629395,110.887500762939,196,56.5,6648.02099609375,1.5,2018-05-14 00:30:14,2018-05-13 16:30:14,-164,0.0208333333333333,3.8,NA,NA,0.00154668963768713,NA,0.0854418579025659,133,2.23e-05,23.96407841,600
"291",2018-05-13 17:00:00,335.094843503178,94.1154296905828,0.396522450821536,4.32050316047435,32.0365560415364,133,1493.476,2018-05-14 02:00:00,3.7,12,1014.9,306,80,3,290.68362,5.8,5.426162,-2.048602,293,3,56.8637,164.0655,133,133.75,0.935545045732972,-0.353207399985463,101490,7.96425291357624,637.140233086099,6.37140233086099,5.42616126525124,-2.04860291991568,5.42616126525124,-2.04860291991568,5.8,3,3,3,NA,NA,10,10,10,5,29.2375001907349,516.074981689453,335.449996948242,312.25,28.9624996185303,688.612487792969,333.924987792969,244.462493896484,297.6875,20.1124992370605,212.974998474121,196,56.5,6648.0625,1.5,2018-05-14 01:30:00,2018-05-13 17:30:00,-164,0.0208333333333333,3.8,NA,NA,0.00154668963768713,NA,0.0854418579025659,133,1.97e-05,22.48991955,600
"292",2018-05-13 18:00:00,335.334664465942,94.1670533346879,0.413201311899483,4.31294991069229,32.0389178523035,133,601.3206,2018-05-14 03:00:00,3.4,12,1014.9,314,79,3,298.68362,5.7,5.000516,-2.735844,269,3,56.8637,164.0655,133,133.791666666667,0.877283416520716,-0.479972714951319,101490,7.79699112347848,615.9622987548,6.159622987548,5.00051547416808,-2.73584447522252,5.00051547416808,-2.73584447522252,5.7,3,3,3,NA,NA,10,10,10,5,23.2875003814697,401.5,335.325012207031,305.337493896484,31.9750003814697,573.6875,333.950012207031,244.075004577637,254.024993896484,33.6625003814697,146.387504577637,196,56.5,6648.10400390625,1.5,2018-05-14 02:29:45,2018-05-13 18:29:45,-164,0.0208333333333333,3.8,NA,NA,0.00154668963768713,NA,0.0854418579025659,133,1.7e-05,21.15805897,600
"293",2018-05-13 19:00:00,335.580114880426,94.1864652393424,0.586201888050973,4.29297448914568,32.0327183833612,133,617.0414,2018-05-14 04:00:00,3.2,12,1014.9,159,77,3,293.68362,5,4.5788875,-2.0084293,308,3,56.8637,164.0655,133,133.833333333333,0.915777466731942,-0.401685986096139,101490,7.68724257231009,591.917678067877,5.91917678067877,4.57888733365971,-2.00842993048069,4.57888733365971,-2.00842993048069,5,3,3,3,NA,NA,10,10,10,5,20.1999998092651,294.9375,335.262496948242,300.837509155273,36.4375,435.975006103516,333.975006103516,243.487495422363,201.087501525879,26.625,105.137500762939,196,56.5,6648.14599609375,1.5,2018-05-14 03:30:14,2018-05-13 19:30:14,-164,0.0208333333333333,3.8,NA,NA,0.00154668963768713,NA,0.0854418579025659,133,1.44e-05,19.98308738,600
"294",2018-05-13 20:00:00,335.825565294909,94.205877143997,0.759202464202464,4.27299906759907,32.0265189144189,133,312.4509,2018-05-14 05:00:00,3.4,12,1014.9,105,76,3,269.68362,4.7,4.6999283,0.025953278,307,3,56.8637,164.0655,133,133.875,0.999984754499749,0.00552184462619359,101490,7.79699112347848,592.571325384365,5.92571325384365,4.69992834614882,0.0259526697431099,4.69992834614882,0.0259526697431099,4.7,3,3,3,NA,NA,10,10,10,5,11.1999998092651,184.487495422363,335.287506103516,302.25,38.7125015258789,286.737503051758,333.975006103516,243.112495422363,142.487503051758,10.9874999523163,71.0249977111816,196,56.5,6648.1875,1.5,2018-05-14 04:30:00,2018-05-13 20:30:00,-164,0.0208333333333333,3.8,NA,NA,0.00154668963768713,NA,0.0854418579025659,133,1.18e-05,18.97575322,600
"295",2018-05-13 21:00:00,335.936201258685,94.2001379028025,0.895715548340548,4.25783372183372,32.0231526196026,133,206.3355,2018-05-14 06:00:00,3.2,12,1015,45,78,2,267.68362,5.8,5.795261,0.23442194,300,3,56.8637,164.0655,133,133.916666666667,0.999182881207668,0.0404174455098583,101500,7.68724257231009,599.604920640187,5.99604920640187,5.79526071100448,0.234421183957178,5.79526071100448,0.234421183957178,5.8,3,3,3,NA,NA,10,10,10,5,5.70000004768372,76.8624992370605,335.224990844727,299.699996948242,28.2875003814697,141.875,333.962509155273,242.6875,82.2124977111816,6.07500004768372,26.5500001907349,196,56.5,6648.22900390625,1.5,2018-05-14 05:29:45,2018-05-13 21:29:45,-164,0.0208333333333333,3.8,NA,NA,0.00154668963768713,NA,0.0854418579025659,133,9.36e-06,18.14269391,600
"296",2018-05-13 22:00:00,336.046837222461,94.194398661608,1.03222863247863,4.24266837606838,32.0197863247863,133,88.4295,2018-05-14 07:00:00,3.1,12,1015.3,2,76,2,277.68362,6.2,6.1443334,-0.828957,283,3,56.8637,164.0655,133,133.958333333333,0.991021463849127,-0.133702872782647,101530,7.63289020822596,580.099655825173,5.80099655825173,6.14433307586459,-0.828957811252414,6.14433307586459,-0.828957811252414,6.2,3,3,3,NA,NA,10,10,10,5,0.799999982118607,13.7625002861023,335.6875,318.149993896484,4.90000009536743,28.3250007629395,333.975006103516,242.475006103516,24.5875005722046,0.0625000009313226,5.63750004768372,196,56.5,6648.27099609375,1.5,2018-05-14 06:30:14,2018-05-13 22:30:14,-164,0.0208333333333333,3.8,NA,NA,0.00154668963768713,NA,0.0854418579025659,133,7.06e-06,17.48636006,600
"297",2018-05-13 23:00:00,335.986940903195,94.1533874575015,1.11597117301303,4.2347915157689,32.0205599834834,133.5,3.9302,2018-05-14 08:00:00,3.2,12,1015.5,0,74,2,269.68362,4.3,4.2999344,0.02374449,275,3,56.8637,164.0655,134,134,0.999984754499749,0.00552184462619359,101550,7.68724257231009,568.855950350947,5.68855950350947,4.29993444434892,0.0237439318926324,4.29993444434892,0.0237439318926324,4.3,3,3,3,NA,NA,10,10,10,5,0,0,335.725006103516,319.574996948242,0,0,333.950012207031,241.412506103516,0,0,0,196,56.5,6648.3125,1.5,2018-05-14 07:30:00,2018-05-13 23:30:00,-164,0.0208333333333333,3.8,NA,NA,0.00154668963768713,NA,0.0854418579025659,133,4.88e-06,17.00511021,600
"298",2018-05-14 00:00:00,335.92704458393,94.1123762533951,1.19971371354743,4.22691465546942,32.0213336421804,134,0,2018-05-14 09:00:00,3.4,12,1015.4,0,76,2,246.68361,6.1,5.6018324,2.41443,264,3,56.8637,164.0655,134,134.041666666667,0.918333194231779,0.395808216655563,101540,7.79699112347848,592.571325384365,5.92571325384365,5.60183248481385,2.41443012159894,5.60183248481385,2.41443012159894,6.1,3,3,3,NA,NA,10,10,10,5,0,0,335.4375,306.449996948242,0,0,333.962509155273,240.962501525879,0,0,0,196,56.5,6648.35400390625,1.5,2018-05-14 08:29:45,2018-05-14 00:29:45,-164,0.0208333333333333,4.2,"14-May-2018 08:00:00",NA,0.0033945757095839,17.0051102100886,0.214853686971328,134,2.82e-06,16.69336045,600
"299",2018-05-14 01:00:00,335.828736675032,94.1082319478642,1.73838004965227,4.23557622550361,32.0270510303333,134,0,2018-05-14 10:00:00,3.3,12,1015.1,0,77,2,230.68361,5.6,4.3324904,3.5481722,235,3,56.8637,164.0655,134,134.083333333333,0.773658993474112,0.633602211025675,101510,7.74194222705021,596.129551482866,5.96129551482866,4.33249036345503,3.54817238174378,4.33249036345503,3.54817238174378,5.6,3,3,3,NA,NA,10,10,10,5,0,0,334.675003051758,272.987503051758,0,0,333.975006103516,240.4375,0,0,0,196,56.5,6648.39599609375,1.5,2018-05-14 09:30:14,2018-05-14 01:30:14,-164,0.0208333333333333,4.2,NA,NA,0.0033945757095839,NA,0.214853686971328,134,8.49e-07,16.54202273,600
"300",2018-05-14 02:00:00,335.730428766134,94.1040876423333,2.2770463857571,4.2442377955378,32.0327684184863,134,0,2018-05-14 11:00:00,2.7,12,1014.9,0,86,1,229.68361,7.5,5.7186246,4.852559,258,3,56.8637,164.0655,134,134.125,0.762483278155723,0.647007921537984,101490,7.41891496279202,638.026686800114,6.38026686800114,5.71862458616792,4.85255941153488,5.71862458616792,4.85255941153488,7.5,3,3,3,NA,NA,10,10,10,5,0,0,335.462493896484,306.512496948242,0,0,333.975006103516,240.099998474121,0,0,0,196,56.5,6648.4375,1.5,2018-05-14 10:30:00,2018-05-14 02:30:00,-164,0.0208333333333333,4.2,NA,NA,0.0033945757095839,NA,0.214853686971328,134,-1.04e-06,16.53880351,600
"301",2018-05-14 03:00:00,335.658909520848,94.0434180216158,2.11771280389254,4.22657370837496,32.0322095399541,134,0,2018-05-14 12:00:00,2.3,12,1014.9,0,89,1,259.68362,6.2,6.09977,1.1103184,264,3,56.8637,164.0655,134,134.166666666667,0.983833880868664,0.179083485712398,101490,7.21034269001278,641.720499411137,6.41720499411137,6.09977006138572,1.11031761141687,6.09977006138572,1.11031761141687,6.2,3,3,3,NA,NA,10,10,10,5,0,0,335.525009155273,308.0625,0,0,334,239.950004577637,0,0,0,196,56.5,6648.47900390625,1.5,2018-05-14 11:29:45,2018-05-14 03:29:45,-164,0.0208333333333333,4.2,NA,NA,0.0033945757095839,NA,0.214853686971328,134,-2.84e-06,16.66898712,600
"302",2018-05-14 04:00:00,335.587390275562,93.9827484008982,1.95837922202797,4.20890962121212,32.0316506614219,134,0,2018-05-14 13:00:00,2.6,12,1014.7,0,88,1,236.68361,6.6,5.515292,3.6251283,242,3,56.8637,164.0655,134,134.208333333333,0.835650274000086,0.549261886137735,101470,7.36627011098968,648.231769767092,6.48231769767092,5.51529180840056,3.62512844850905,5.51529180840056,3.62512844850905,6.6,3,3,3,NA,NA,10,10,10,5,0,0,334.862503051758,278.850006103516,0,0,334,239.950004577637,0,0,0,196,56.5,6648.52099609375,1.5,2018-05-14 12:30:14,2018-05-14 04:30:14,-164,0.0208333333333333,4.2,NA,NA,0.0033945757095839,NA,0.214853686971328,134,-4.5e-06,16.915776,600
"303",2018-05-14 05:00:00,335.649892806643,93.9287859137971,1.7314476930092,4.17733265603922,32.0325095869543,134,0,2018-05-14 14:00:00,2.3,12,1014.8,0,86,1,284.68362,6.3,6.094244,-1.596932,291,3,56.8637,164.0655,134,134.25,0.967340258819998,-0.253481406943508,101480,7.21034269001278,620.089471341099,6.20089471341099,6.09424363056598,-1.5969328637441,6.09424363056598,-1.5969328637441,6.3,3,3,3,NA,NA,10,10,10,5,0,0,335.262512207031,295.737503051758,0,0,334.024993896484,239.099998474121,0,0,0,196,56.5,6648.5625,1.5,2018-05-14 13:30:00,2018-05-14 05:30:00,-164,0.0208333333333333,4.2,NA,NA,0.0033945757095839,NA,0.214853686971328,134,-5.98e-06,17.26068299,600
"304",2018-05-14 06:00:00,335.712395337724,93.8748234266961,1.50451616399042,4.14575569086632,32.0333685124867,134,0,2018-05-14 15:00:00,1.9,12,1014.9,9,87,1,290.68362,5,4.6777253,-1.7660364,298,3,56.8637,164.0655,134,134.291666666667,0.935545045732972,-0.353207399985463,101490,7.00705293108927,609.613605004767,6.09613605004767,4.67772522866486,-1.76603699992731,4.67772522866486,-1.76603699992731,5,3,3,3,NA,NA,10,10,10,5,0,0,335.6875,312.6875,0,0,334.024993896484,238.650001525879,0,0,0,196,56.5,6648.60400390625,1.5,2018-05-14 14:29:45,2018-05-14 06:29:45,-164,0.0208333333333333,4.2,NA,NA,0.0033945757095839,NA,0.214853686971328,134,-7.22e-06,17.68421384,600
"305",2018-05-14 07:00:00,335.774897868805,93.820860939595,1.27758463497165,4.11417872569342,32.0342274380191,134,17.6859,2018-05-14 16:00:00,2.6,12,1015.1,158,80,1,288.68362,6.6,6.252193,-2.1142576,292,3,56.8637,164.0655,134,134.333333333333,0.947301897459785,-0.320342184342137,101510,7.36627011098968,589.301608879175,5.89301608879174,6.25219252323458,-2.1142584166581,6.25219252323458,-2.1142584166581,6.6,3,3,3,NA,NA,10,10,10,5,1.10000002384186,20.1249995231628,335.775009155273,315.800003051758,8.6875,46.5124988555908,334.012496948242,238.175003051758,36.2124996185303,0.137499999254942,8.3125,196,56.5,6648.64599609375,1.5,2018-05-14 15:30:14,2018-05-14 07:30:14,-164,0.0208333333333333,4.2,NA,NA,0.0033945757095839,NA,0.214853686971328,134,-8.18e-06,18.16646851,600
"306",2018-05-14 08:00:00,335.837400399886,93.7668984524939,1.05065310595287,4.08260176052053,32.0350863635515,134,310.4858,2018-05-14 17:00:00,2.3,12,1015.5,135,75,2,311.68362,5.8,4.331605,-3.8570974,325,3,56.8637,164.0655,134,134.375,0.746828331105716,-0.665016874866985,101550,7.21034269001278,540.775701750958,5.40775701750958,4.33160432041315,-3.85709787422851,4.33160432041315,-3.85709787422851,5.8,3,3,3,NA,NA,10,10,10,5,5.11250019073486,82.4249992370605,335.699996948242,311.637496948242,31.0375003814697,168.887504577637,334.037490844727,237.700004577637,94.2124977111816,5.28750002384186,30.3249988555908,196,56.5,6648.6875,1.5,2018-05-14 16:30:00,2018-05-14 08:30:00,-164,0.0208333333333333,4.2,NA,NA,0.0033945757095839,NA,0.214853686971328,134,-8.82e-06,18.68772888,600
"307",2018-05-14 09:00:00,335.961904250566,93.790939115292,1.13473532577363,4.07795927445322,32.0348796161475,134,265.2885,2018-05-14 18:00:00,2.8,12,1015.6,157,71,2,288.68362,8.1,7.673146,-2.5947707,322,3,56.8637,164.0655,134,134.416666666667,0.947301897459785,-0.320342184342137,101560,7.47189748897516,530.504721717236,5.30504721717236,7.67314536942426,-2.59477169317131,7.67314536942426,-2.59477169317131,8.1,3,3,3,NA,NA,10,10,10,5,7.73749995231628,143.649997711182,335.712493896484,313.199996948242,38.7375011444092,317.925003051758,334.012496948242,237.5,154.5625,9.13750016689301,55.9000015258789,196,56.5,6648.72900390625,1.5,2018-05-14 17:29:45,2018-05-14 09:29:45,-164,0.0208333333333333,4.2,NA,NA,0.0033945757095839,NA,0.214853686971328,134,-9.11e-06,19.22875824,600
"308",2018-05-14 10:00:00,336.086408101246,93.8149797780902,1.21881754559438,4.07331678838591,32.0346728687435,134,308.5207,2018-05-14 19:00:00,3,12,1016,186,64,2,264.68362,5.8,5.7750497,0.5374012,275,3,56.8637,164.0655,134,134.458333333333,0.995698250135493,0.0926552463550606,101600,7.57888319307247,485.048524356638,4.85048524356638,5.77504985078586,0.537400428859352,5.77504985078586,0.537400428859352,5.8,3,3,3,NA,NA,10,10,10,5,14.2875003814697,254.337493896484,335.712493896484,312.074996948242,35.7249984741211,468.075012207031,334.037490844727,237.387496948242,212.462493896484,6.42500019073486,110.475002288818,196,56.5,6648.77099609375,1.5,2018-05-14 18:30:14,2018-05-14 10:30:14,-164,0.0208333333333333,4.2,NA,NA,0.0033945757095839,NA,0.214853686971328,134,-9.07e-06,19.77143557,600
"309",2018-05-14 11:00:00,336.088864705948,93.8649355905439,0.976293862476032,4.09430018550349,32.0368439979887,134,365.5086,2018-05-14 20:00:00,3.3,12,1016,259,66,2,259.68362,6.3,6.1981535,1.1282268,200,3,56.8637,164.0655,134,134.5,0.983833880868664,0.179083485712398,101600,7.74194222705021,510.968186985314,5.10968186985314,6.19815344947258,1.12822595998811,6.19815344947258,1.12822595998811,6.3,3,3,3,NA,NA,10,10,10,5,15.6000003814697,291.349990844727,335.737487792969,312.3125,31.0250005722046,604.850006103516,334.037490844727,236.650001525879,263.962509155273,25.9749991893768,108.037498474121,196,56.5,6648.8125,1.5,2018-05-14 19:30:00,2018-05-14 11:30:00,-164,0.0208333333333333,4.2,NA,NA,0.0033945757095839,NA,0.214853686971328,134,-8.71e-06,20.29919728,600
"310",2018-05-14 12:00:00,336.091321310649,93.9148914029976,0.733770179357679,4.11528358262108,32.0390151272339,134,508.9609,2018-05-14 21:00:00,3.3,12,1016.2,337,69,3,259.68362,7.1,6.9852204,1.2714937,217,3,56.8637,164.0655,134,134.541666666667,0.983833880868664,0.179083485712398,101620,7.74194222705021,534.194013666464,5.34194013666464,6.98522055416752,1.27149274855803,6.98522055416752,1.27149274855803,7.1,3,3,3,NA,NA,10,10,10,5,18.2749996185303,357.012496948242,335.762512207031,311.675003051758,28.4375,716.600006103516,334.0625,236.25,305.600006103516,67.2000007629395,91.8000030517578,196,56.5,6648.85400390625,1.5,2018-05-14 20:29:45,2018-05-14 12:29:45,-164,0.0208333333333333,4.2,NA,NA,0.0033945757095839,NA,0.214853686971328,134,-8.09e-06,20.79744037,600
